Country Name,Country Code,Source,Year,Production
Pacific island small states,PSS,Nuclear,2009,0.0
Post-demographic dividend,PST,Nuclear,2009,23.22
French Polynesia,PYF,Nuclear,2009,0.0
Qatar,QAT,Nuclear,2009,0.0
Romania,ROU,Nuclear,2009,20.35
Russian Federation,RUS,Nuclear,2009,16.52
Rwanda,RWA,Nuclear,2009,0.0
South Asia,SAS,Nuclear,2009,2.01
Saudi Arabia,SAU,Nuclear,2009,0.0
Sudan,SDN,Nuclear,2009,0.0
Senegal,SEN,Nuclear,2009,0.0
Singapore,SGP,Nuclear,2009,0.0
Solomon Islands,SLB,Nuclear,2009,0.0
Sierra Leone,SLE,Nuclear,2009,0.0
El Salvador,SLV,Nuclear,2009,0.0
San Marino,SMR,Nuclear,2009,0.0
Somalia,SOM,Nuclear,2009,0.0
Serbia,SRB,Nuclear,2009,0.0
Sub-Saharan Africa (excluding high income),SSA,Nuclear,2009,3.18
South Sudan,SSD,Nuclear,2009,0.0
Sub-Saharan Africa,SSF,Nuclear,2009,3.17
Small states,SST,Nuclear,2009,0.0
Sao Tome and Principe,STP,Nuclear,2009,0.0
Suriname,SUR,Nuclear,2009,0.0
Slovak Republic,SVK,Nuclear,2009,54.33
Slovenia,SVN,Nuclear,2009,34.99
Sweden,SWE,Nuclear,2009,38.19
Eswatini,SWZ,Nuclear,2009,0.0
Sint Maarten (Dutch part),SXM,Nuclear,2009,0.0
Seychelles,SYC,Nuclear,2009,0.0
Syrian Arab Republic,SYR,Nuclear,2009,0.0
Turks and Caicos Islands,TCA,Nuclear,2009,0.0
Chad,TCD,Nuclear,2009,0.0
East Asia & Pacific (IDA & IBRD countries),TEA,Nuclear,2009,1.63
Europe & Central Asia (IDA & IBRD countries),TEC,Nuclear,2009,14.24
Togo,TGO,Nuclear,2009,0.0
Thailand,THA,Nuclear,2009,0.0
Tajikistan,TJK,Nuclear,2009,0.0
Turkmenistan,TKM,Nuclear,2009,0.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Nuclear,2009,2.46
Timor-Leste,TLS,Nuclear,2009,0.0
Middle East & North Africa (IDA & IBRD countries),TMN,Nuclear,2009,0.0
Tonga,TON,Nuclear,2009,0.0
South Asia (IDA & IBRD),TSA,Nuclear,2009,2.01
Sub-Saharan Africa (IDA & IBRD countries),TSS,Nuclear,2009,3.17
Trinidad and Tobago,TTO,Nuclear,2009,0.0
Tunisia,TUN,Nuclear,2009,0.0
Turkiye,TUR,Nuclear,2009,0.0
Tuvalu,TUV,Nuclear,2009,0.0
Tanzania,TZA,Nuclear,2009,0.0
Uganda,UGA,Nuclear,2009,0.0
Ukraine,UKR,Nuclear,2009,47.76
Upper middle income,UMC,Nuclear,2009,4.31
Uruguay,URY,Nuclear,2009,0.0
United States,USA,Nuclear,2009,19.93
Uzbekistan,UZB,Nuclear,2009,0.0
St. Vincent and the Grenadines,VCT,Nuclear,2009,0.0
"Venezuela, RB",VEN,Nuclear,2009,0.0
British Virgin Islands,VGB,Nuclear,2009,0.0
Virgin Islands (U.S.),VIR,Nuclear,2009,0.0
Vietnam,VNM,Nuclear,2009,0.0
Vanuatu,VUT,Nuclear,2009,0.0
World,WLD,Nuclear,2009,13.34
Samoa,WSM,Nuclear,2009,0.0
Kosovo,XKX,Nuclear,2009,0.0
"Yemen, Rep.",YEM,Nuclear,2009,0.0
South Africa,ZAF,Nuclear,2009,5.19
Zambia,ZMB,Nuclear,2009,0.0
Zimbabwe,ZWE,Nuclear,2009,0.0
Aruba,ABW,Oil,2009,0.0
Africa Eastern and Southern,AFE,Oil,2009,2.81
Afghanistan,AFG,Oil,2009,0.0
Africa Western and Central,AFW,Oil,2009,8.31
Angola,AGO,Oil,2009,34.66
Albania,ALB,Oil,2009,0.02
Andorra,AND,Oil,2009,0.0
Arab World,ARB,Oil,2009,24.26
United Arab Emirates,ARE,Oil,2009,1.59
Argentina,ARG,Oil,2009,11.71
Armenia,ARM,Oil,2009,0.0
American Samoa,ASM,Oil,2009,0.0
Antigua and Barbuda,ATG,Oil,2009,0.0
Australia,AUS,Oil,2009,1.45
Austria,AUT,Oil,2009,1.71
Azerbaijan,AZE,Oil,2009,2.63
Burundi,BDI,Oil,2009,0.0
Belgium,BEL,Oil,2009,0.31
Benin,BEN,Oil,2009,99.22
Burkina Faso,BFA,Oil,2009,0.0
Bangladesh,BGD,Oil,2009,4.33
Bulgaria,BGR,Oil,2009,0.77
Bahrain,BHR,Oil,2009,0.0
"Bahamas, The",BHS,Oil,2009,0.0
Bosnia and Herzegovina,BIH,Oil,2009,0.21
Belarus,BLR,Oil,2009,17.88
Belize,BLZ,Oil,2009,0.0
Bermuda,BMU,Oil,2009,0.0
Bolivia,BOL,Oil,2009,1.7
Brazil,BRA,Oil,2009,3.14
Barbados,BRB,Oil,2009,0.0
Brunei Darussalam,BRN,Oil,2009,1.02
Bhutan,BTN,Oil,2009,0.0
Botswana,BWA,Oil,2009,0.0
Central African Republic,CAF,Oil,2009,0.0
Canada,CAN,Oil,2009,1.73
Central Europe and the Baltics,CEB,Oil,2009,1.84
Switzerland,CHE,Oil,2009,0.15
Channel Islands,CHI,Oil,2009,0.0
Chile,CHL,Oil,2009,20.01
China,CHN,Oil,2009,0.33
Cote d'Ivoire,CIV,Oil,2009,0.2
Cameroon,CMR,Oil,2009,22.19
"Congo, Dem. Rep.",COD,Oil,2009,0.08
"Congo, Rep.",COG,Oil,2009,4.27
Colombia,COL,Oil,2009,0.56
Comoros,COM,Oil,2009,0.0
Cabo Verde,CPV,Oil,2009,0.0
Costa Rica,CRI,Oil,2009,4.84
Caribbean small states,CSS,Oil,2009,0.0
Cuba,CUB,Oil,2009,38.6
Curacao,CUW,Oil,2009,0.0
Cayman Islands,CYM,Oil,2009,0.0
Cyprus,CYP,Oil,2009,99.41
Czech Republic,CZE,Oil,2009,0.19
Germany,DEU,Oil,2009,1.71
Djibouti,DJI,Oil,2009,0.0
Dominica,DMA,Oil,2009,0.0
Denmark,DNK,Oil,2009,3.22
Dominican Republic,DOM,Oil,2009,58.75
Algeria,DZA,Oil,2009,1.58
East Asia & Pacific (excluding high income),EAP,Oil,2009,1.4
Early-demographic dividend,EAR,Oil,2009,12.04
East Asia & Pacific,EAS,Oil,2009,2.8
Europe & Central Asia (excluding high income),ECA,Oil,2009,1.84
Europe & Central Asia,ECS,Oil,2009,2.52
Ecuador,ECU,Oil,2009,38.49
"Egypt, Arab Rep.",EGY,Oil,2009,15.56
Euro area,EMU,Oil,2009,3.72
Eritrea,ERI,Oil,2009,99.32
Spain,ESP,Oil,2009,6.59
Estonia,EST,Oil,2009,0.51
Ethiopia,ETH,Oil,2009,11.12
European Union,EUU,Oil,2009,3.3
Fragile and conflict affected situations,FCS,Oil,2009,22.05
Finland,FIN,Oil,2009,0.74
Fiji,FJI,Oil,2009,0.0
France,FRA,Oil,2009,0.89
Faroe Islands,FRO,Oil,2009,0.0
"Micronesia, Fed. Sts.",FSM,Oil,2009,0.0
Gabon,GAB,Oil,2009,13.26
United Kingdom,GBR,Oil,2009,1.61
Georgia,GEO,Oil,2009,0.46
Ghana,GHA,Oil,2009,0.0
Gibraltar,GIB,Oil,2009,100.0
Guinea,GIN,Oil,2009,0.0
"Gambia, The",GMB,Oil,2009,0.0
Guinea-Bissau,GNB,Oil,2009,0.0
Equatorial Guinea,GNQ,Oil,2009,0.0
Greece,GRC,Oil,2009,12.57
Grenada,GRD,Oil,2009,0.0
Greenland,GRL,Oil,2009,0.0
Guatemala,GTM,Oil,2009,42.79
Guam,GUM,Oil,2009,0.0
Guyana,GUY,Oil,2009,0.0
High income,HIC,Oil,2009,3.68
"Hong Kong SAR, China",HKG,Oil,2009,0.35
Honduras,HND,Oil,2009,55.25
Heavily indebted poor countries (HIPC),HPC,Oil,2009,12.39
Croatia,HRV,Oil,2009,15.06
Haiti,HTI,Oil,2009,71.29
Hungary,HUN,Oil,2009,1.76
IBRD only,IBD,Oil,2009,4.1
IDA & IBRD total,IBT,Oil,2009,4.8
IDA total,IDA,Oil,2009,19.46
IDA blend,IDB,Oil,2009,21.62
Indonesia,IDN,Oil,2009,22.54
IDA only,IDX,Oil,2009,17.4
Isle of Man,IMN,Oil,2009,0.0
India,IND,Oil,2009,2.65
Not classified,INX,Oil,2009,0.0
Ireland,IRL,Oil,2009,3.28
"Iran, Islamic Rep.",IRN,Oil,2009,20.42
Iraq,IRQ,Oil,2009,8.33
Iceland,ISL,Oil,2009,0.01
Israel,ISR,Oil,2009,4.05
Italy,ITA,Oil,2009,9.02
Jamaica,JAM,Oil,2009,92.63
Jordan,JOR,Oil,2009,8.53
Japan,JPN,Oil,2009,7.61
Kazakhstan,KAZ,Oil,2009,1.11
Kenya,KEN,Oil,2009,44.71
Kyrgyz Republic,KGZ,Oil,2009,3.61
Cambodia,KHM,Oil,2009,92.42
Kiribati,KIR,Oil,2009,0.0
St. Kitts and Nevis,KNA,Oil,2009,0.0
"Korea, Rep.",KOR,Oil,2009,4.39
Kuwait,KWT,Oil,2009,71.16
Latin America & Caribbean (excluding high income),LAC,Oil,2009,10.73
Lao PDR,LAO,Oil,2009,0.0
Lebanon,LBN,Oil,2009,94.08
Liberia,LBR,Oil,2009,0.0
Libya,LBY,Oil,2009,60.8
St. Lucia,LCA,Oil,2009,0.0
Latin America & Caribbean,LCN,Oil,2009,11.41
Least developed countries: UN classification,LDC,Oil,2009,13.16
Low income,LIC,Oil,2009,0.0
Liechtenstein,LIE,Oil,2009,0.0
Sri Lanka,LKA,Oil,2009,60.7
Lower middle income,LMC,Oil,2009,9.95
Low & middle income,LMY,Oil,2009,4.65
Lesotho,LSO,Oil,2009,0.0
Late-demographic dividend,LTE,Oil,2009,2.27
Lithuania,LTU,Oil,2009,5.02
Luxembourg,LUX,Oil,2009,0.03
Latvia,LVA,Oil,2009,0.07
"Macao SAR, China",MAC,Oil,2009,0.0
St. Martin (French part),MAF,Oil,2009,0.0
Morocco,MAR,Oil,2009,20.19
Monaco,MCO,Oil,2009,0.0
Moldova,MDA,Oil,2009,0.77
Madagascar,MDG,Oil,2009,0.0
Maldives,MDV,Oil,2009,0.0
Middle East & North Africa,MEA,Oil,2009,22.49
Mexico,MEX,Oil,2009,17.5
Marshall Islands,MHL,Oil,2009,0.0
Middle income,MIC,Oil,2009,4.37
North Macedonia,MKD,Oil,2009,3.68
Mali,MLI,Oil,2009,0.0
Malta,MLT,Oil,2009,100.0
Myanmar,MMR,Oil,2009,0.43
Middle East & North Africa (excluding high income),MNA,Oil,2009,23.17
Montenegro,MNE,Oil,2009,0.0
Mongolia,MNG,Oil,2009,3.76
Northern Mariana Islands,MNP,Oil,2009,0.0
Mozambique,MOZ,Oil,2009,0.01
Mauritania,MRT,Oil,2009,0.0
Mauritius,MUS,Oil,2009,36.98
Malawi,MWI,Oil,2009,0.0
Malaysia,MYS,Oil,2009,3.03
North America,NAC,Oil,2009,1.28
Namibia,NAM,Oil,2009,0.2
New Caledonia,NCL,Oil,2009,0.0
Niger,NER,Oil,2009,25.68
Nigeria,NGA,Oil,2009,0.0
Nicaragua,NIC,Oil,2009,69.1
Netherlands,NLD,Oil,2009,1.31
Norway,NOR,Oil,2009,0.02
Nepal,NPL,Oil,2009,0.42
Nauru,NRU,Oil,2009,0.0
New Zealand,NZL,Oil,2009,0.02
OECD members,OED,Oil,2009,3.05
Oman,OMN,Oil,2009,2.15
Other small states,OSS,Oil,2009,8.45
Pakistan,PAK,Oil,2009,37.94
Panama,PAN,Oil,2009,43.31
Peru,PER,Oil,2009,5.36
Philippines,PHL,Oil,2009,8.69
Palau,PLW,Oil,2009,0.0
Papua New Guinea,PNG,Oil,2009,0.0
Poland,POL,Oil,2009,1.8
Pre-demographic dividend,PRE,Oil,2009,10.48
Puerto Rico,PRI,Oil,2009,0.0
"Korea, Dem. People's Rep.",PRK,Oil,2009,2.82
Portugal,PRT,Oil,2009,6.64
Paraguay,PRY,Oil,2009,0.0
West Bank and Gaza,PSE,Oil,2009,0.0
Pacific island small states,PSS,Oil,2009,0.0
Post-demographic dividend,PST,Oil,2009,2.74
French Polynesia,PYF,Oil,2009,0.0
Qatar,QAT,Oil,2009,0.0
Romania,ROU,Oil,2009,1.79
Russian Federation,RUS,Oil,2009,1.62
Rwanda,RWA,Oil,2009,0.0
South Asia,SAS,Oil,2009,6.35
Saudi Arabia,SAU,Oil,2009,27.76
Sudan,SDN,Oil,2009,50.27
Senegal,SEN,Oil,2009,86.42
Singapore,SGP,Oil,2009,15.63
Solomon Islands,SLB,Oil,2009,0.0
Sierra Leone,SLE,Oil,2009,0.0
El Salvador,SLV,Oil,2009,43.7
San Marino,SMR,Oil,2009,0.0
Somalia,SOM,Oil,2009,0.0
Serbia,SRB,Oil,2009,0.27
Sub-Saharan Africa (excluding high income),SSA,Oil,2009,3.49
South Sudan,SSD,Oil,2009,0.0
Sub-Saharan Africa,SSF,Oil,2009,3.49
Small states,SST,Oil,2009,10.46
Sao Tome and Principe,STP,Oil,2009,0.0
Suriname,SUR,Oil,2009,23.22
Slovak Republic,SVK,Oil,2009,2.42
Slovenia,SVN,Oil,2009,0.17
Sweden,SWE,Oil,2009,0.53
Eswatini,SWZ,Oil,2009,0.0
Sint Maarten (Dutch part),SXM,Oil,2009,0.0
Seychelles,SYC,Oil,2009,0.0
Syrian Arab Republic,SYR,Oil,2009,50.02
Turks and Caicos Islands,TCA,Oil,2009,0.0
Chad,TCD,Oil,2009,0.0
East Asia & Pacific (IDA & IBRD countries),TEA,Oil,2009,1.4
Europe & Central Asia (IDA & IBRD countries),TEC,Oil,2009,1.93
Togo,TGO,Oil,2009,25.0
Thailand,THA,Oil,2009,0.49
Tajikistan,TJK,Oil,2009,0.0
Turkmenistan,TKM,Oil,2009,0.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Oil,2009,11.24
Timor-Leste,TLS,Oil,2009,0.0
Middle East & North Africa (IDA & IBRD countries),TMN,Oil,2009,23.42
Tonga,TON,Oil,2009,0.0
South Asia (IDA & IBRD),TSA,Oil,2009,6.35
Sub-Saharan Africa (IDA & IBRD countries),TSS,Oil,2009,3.49
Trinidad and Tobago,TTO,Oil,2009,0.31
Tunisia,TUN,Oil,2009,3.46
Turkiye,TUR,Oil,2009,2.47
Tuvalu,TUV,Oil,2009,0.0
Tanzania,TZA,Oil,2009,2.32
Uganda,UGA,Oil,2009,0.0
Ukraine,UKR,Oil,2009,0.98
Upper middle income,UMC,Oil,2009,2.59
Uruguay,URY,Oil,2009,31.05
United States,USA,Oil,2009,1.21
Uzbekistan,UZB,Oil,2009,2.08
St. Vincent and the Grenadines,VCT,Oil,2009,0.0
"Venezuela, RB",VEN,Oil,2009,12.97
British Virgin Islands,VGB,Oil,2009,0.0
Virgin Islands (U.S.),VIR,Oil,2009,0.0
Vietnam,VNM,Oil,2009,2.15
Vanuatu,VUT,Oil,2009,0.0
World,WLD,Oil,2009,4.18
Samoa,WSM,Oil,2009,0.0
Kosovo,XKX,Oil,2009,0.3
"Yemen, Rep.",YEM,Oil,2009,99.94
South Africa,ZAF,Oil,2009,0.02
Zambia,ZMB,Oil,2009,0.12
Zimbabwe,ZWE,Oil,2009,0.29
Aruba,ABW,Nuclear,2010,0.0
Africa Eastern and Southern,AFE,Nuclear,2010,3.31
Afghanistan,AFG,Nuclear,2010,0.0
Africa Western and Central,AFW,Nuclear,2010,0.0
Angola,AGO,Nuclear,2010,0.0
Albania,ALB,Nuclear,2010,0.0
Andorra,AND,Nuclear,2010,0.0
Arab World,ARB,Nuclear,2010,0.0
United Arab Emirates,ARE,Nuclear,2010,0.0
Argentina,ARG,Nuclear,2010,5.72
Armenia,ARM,Nuclear,2010,38.36
American Samoa,ASM,Nuclear,2010,0.0
Antigua and Barbuda,ATG,Nuclear,2010,0.0
Australia,AUS,Nuclear,2010,0.0
Austria,AUT,Nuclear,2010,0.0
Azerbaijan,AZE,Nuclear,2010,0.0
Burundi,BDI,Nuclear,2010,0.0
Belgium,BEL,Nuclear,2010,51.1
Benin,BEN,Nuclear,2010,0.0
Burkina Faso,BFA,Nuclear,2010,0.0
Bangladesh,BGD,Nuclear,2010,0.0
Bulgaria,BGR,Nuclear,2010,33.14
Bahrain,BHR,Nuclear,2010,0.0
"Bahamas, The",BHS,Nuclear,2010,0.0
Bosnia and Herzegovina,BIH,Nuclear,2010,0.0
Belarus,BLR,Nuclear,2010,0.0
Belize,BLZ,Nuclear,2010,0.0
Bermuda,BMU,Nuclear,2010,0.0
Bolivia,BOL,Nuclear,2010,0.0
Brazil,BRA,Nuclear,2010,2.82
Barbados,BRB,Nuclear,2010,0.0
Brunei Darussalam,BRN,Nuclear,2010,0.0
Bhutan,BTN,Nuclear,2010,0.0
Botswana,BWA,Nuclear,2010,0.0
Central African Republic,CAF,Nuclear,2010,0.0
Canada,CAN,Nuclear,2010,15.01
Central Europe and the Baltics,CEB,Nuclear,2010,19.35
Switzerland,CHE,Nuclear,2010,39.88
Channel Islands,CHI,Nuclear,2010,0.0
Chile,CHL,Nuclear,2010,0.0
China,CHN,Nuclear,2010,1.76
Cote d'Ivoire,CIV,Nuclear,2010,0.0
Cameroon,CMR,Nuclear,2010,0.0
"Congo, Dem. Rep.",COD,Nuclear,2010,0.0
"Congo, Rep.",COG,Nuclear,2010,0.0
Colombia,COL,Nuclear,2010,0.0
Comoros,COM,Nuclear,2010,0.0
Cabo Verde,CPV,Nuclear,2010,0.0
Costa Rica,CRI,Nuclear,2010,0.0
Caribbean small states,CSS,Nuclear,2010,0.0
Cuba,CUB,Nuclear,2010,0.0
Curacao,CUW,Nuclear,2010,0.0
Cayman Islands,CYM,Nuclear,2010,0.0
Cyprus,CYP,Nuclear,2010,0.0
Czech Republic,CZE,Nuclear,2010,32.82
Germany,DEU,Nuclear,2010,22.43
Djibouti,DJI,Nuclear,2010,0.0
Dominica,DMA,Nuclear,2010,0.0
Denmark,DNK,Nuclear,2010,0.0
Dominican Republic,DOM,Nuclear,2010,0.0
Algeria,DZA,Nuclear,2010,0.0
East Asia & Pacific (excluding high income),EAP,Nuclear,2010,1.52
Early-demographic dividend,EAR,Nuclear,2010,1.57
East Asia & Pacific,EAS,Nuclear,2010,7.73
Europe & Central Asia (excluding high income),ECA,Nuclear,2010,15.27
Europe & Central Asia,ECS,Nuclear,2010,22.65
Ecuador,ECU,Nuclear,2010,0.0
"Egypt, Arab Rep.",EGY,Nuclear,2010,0.0
Euro area,EMU,Nuclear,2010,30.66
Eritrea,ERI,Nuclear,2010,0.0
Spain,ESP,Nuclear,2010,20.78
Estonia,EST,Nuclear,2010,0.0
Ethiopia,ETH,Nuclear,2010,0.0
European Union,EUU,Nuclear,2010,28.9
Fragile and conflict affected situations,FCS,Nuclear,2010,0.6
Finland,FIN,Nuclear,2010,28.26
Fiji,FJI,Nuclear,2010,0.0
France,FRA,Nuclear,2010,75.94
Faroe Islands,FRO,Nuclear,2010,0.0
"Micronesia, Fed. Sts.",FSM,Nuclear,2010,0.0
Gabon,GAB,Nuclear,2010,0.0
United Kingdom,GBR,Nuclear,2010,16.42
Georgia,GEO,Nuclear,2010,0.0
Ghana,GHA,Nuclear,2010,0.0
Gibraltar,GIB,Nuclear,2010,0.0
Guinea,GIN,Nuclear,2010,0.0
"Gambia, The",GMB,Nuclear,2010,0.0
Guinea-Bissau,GNB,Nuclear,2010,0.0
Equatorial Guinea,GNQ,Nuclear,2010,0.0
Greece,GRC,Nuclear,2010,0.0
Grenada,GRD,Nuclear,2010,0.0
Greenland,GRL,Nuclear,2010,0.0
Guatemala,GTM,Nuclear,2010,0.0
Guam,GUM,Nuclear,2010,0.0
Guyana,GUY,Nuclear,2010,0.0
High income,HIC,Nuclear,2010,20.53
"Hong Kong SAR, China",HKG,Nuclear,2010,0.0
Honduras,HND,Nuclear,2010,0.0
Heavily indebted poor countries (HIPC),HPC,Nuclear,2010,0.0
Croatia,HRV,Nuclear,2010,0.0
Haiti,HTI,Nuclear,2010,0.0
Hungary,HUN,Nuclear,2010,42.17
IBRD only,IBD,Nuclear,2010,4.3
IDA & IBRD total,IBT,Nuclear,2010,4.13
IDA total,IDA,Nuclear,2010,0.72
IDA blend,IDB,Nuclear,2010,1.69
Indonesia,IDN,Nuclear,2010,0.0
IDA only,IDX,Nuclear,2010,0.0
Isle of Man,IMN,Nuclear,2010,0.0
India,IND,Nuclear,2010,2.68
Not classified,INX,Nuclear,2010,0.0
Ireland,IRL,Nuclear,2010,0.0
"Iran, Islamic Rep.",IRN,Nuclear,2010,0.0
Iraq,IRQ,Nuclear,2010,0.0
Iceland,ISL,Nuclear,2010,0.0
Israel,ISR,Nuclear,2010,0.0
Italy,ITA,Nuclear,2010,0.0
Jamaica,JAM,Nuclear,2010,0.0
Jordan,JOR,Nuclear,2010,0.0
Japan,JPN,Nuclear,2010,25.28
Kazakhstan,KAZ,Nuclear,2010,0.0
Kenya,KEN,Nuclear,2010,0.0
Kyrgyz Republic,KGZ,Nuclear,2010,0.0
Cambodia,KHM,Nuclear,2010,0.0
Kiribati,KIR,Nuclear,2010,0.0
St. Kitts and Nevis,KNA,Nuclear,2010,0.0
"Korea, Rep.",KOR,Nuclear,2010,29.92
Kuwait,KWT,Nuclear,2010,0.0
Latin America & Caribbean (excluding high income),LAC,Nuclear,2010,2.36
Lao PDR,LAO,Nuclear,2010,0.0
Lebanon,LBN,Nuclear,2010,0.0
Liberia,LBR,Nuclear,2010,0.0
Libya,LBY,Nuclear,2010,0.0
St. Lucia,LCA,Nuclear,2010,0.0
Latin America & Caribbean,LCN,Nuclear,2010,1.98
Least developed countries: UN classification,LDC,Nuclear,2010,0.0
Low income,LIC,Nuclear,2010,0.0
Liechtenstein,LIE,Nuclear,2010,0.0
Sri Lanka,LKA,Nuclear,2010,0.0
Lower middle income,LMC,Nuclear,2010,5.05
Low & middle income,LMY,Nuclear,2010,4.17
Lesotho,LSO,Nuclear,2010,0.0
Late-demographic dividend,LTE,Nuclear,2010,4.03
Lithuania,LTU,Nuclear,2010,0.0
Luxembourg,LUX,Nuclear,2010,0.0
Latvia,LVA,Nuclear,2010,0.0
"Macao SAR, China",MAC,Nuclear,2010,0.0
St. Martin (French part),MAF,Nuclear,2010,0.0
Morocco,MAR,Nuclear,2010,0.0
Monaco,MCO,Nuclear,2010,0.0
Moldova,MDA,Nuclear,2010,0.0
Madagascar,MDG,Nuclear,2010,0.0
Maldives,MDV,Nuclear,2010,0.0
Middle East & North Africa,MEA,Nuclear,2010,0.0
Mexico,MEX,Nuclear,2010,2.13
Marshall Islands,MHL,Nuclear,2010,0.0
Middle income,MIC,Nuclear,2010,4.25
North Macedonia,MKD,Nuclear,2010,0.0
Mali,MLI,Nuclear,2010,0.0
Malta,MLT,Nuclear,2010,0.0
Myanmar,MMR,Nuclear,2010,0.0
Middle East & North Africa (excluding high income),MNA,Nuclear,2010,0.0
Montenegro,MNE,Nuclear,2010,0.0
Mongolia,MNG,Nuclear,2010,0.0
Northern Mariana Islands,MNP,Nuclear,2010,0.0
Mozambique,MOZ,Nuclear,2010,0.0
Mauritania,MRT,Nuclear,2010,0.0
Mauritius,MUS,Nuclear,2010,0.0
Malawi,MWI,Nuclear,2010,0.0
Malaysia,MYS,Nuclear,2010,0.0
North America,NAC,Nuclear,2010,18.74
Namibia,NAM,Nuclear,2010,0.0
New Caledonia,NCL,Nuclear,2010,0.0
Niger,NER,Nuclear,2010,0.0
Nigeria,NGA,Nuclear,2010,0.0
Nicaragua,NIC,Nuclear,2010,0.0
Netherlands,NLD,Nuclear,2010,3.33
Norway,NOR,Nuclear,2010,0.0
Nepal,NPL,Nuclear,2010,0.0
Nauru,NRU,Nuclear,2010,0.0
New Zealand,NZL,Nuclear,2010,0.0
OECD members,OED,Nuclear,2010,20.84
Oman,OMN,Nuclear,2010,0.0
Other small states,OSS,Nuclear,2010,0.0
Pakistan,PAK,Nuclear,2010,3.62
Panama,PAN,Nuclear,2010,0.0
Peru,PER,Nuclear,2010,0.0
Philippines,PHL,Nuclear,2010,0.0
Palau,PLW,Nuclear,2010,0.0
Papua New Guinea,PNG,Nuclear,2010,0.0
Poland,POL,Nuclear,2010,0.0
Pre-demographic dividend,PRE,Nuclear,2010,0.0
Puerto Rico,PRI,Nuclear,2010,0.0
"Korea, Dem. People's Rep.",PRK,Nuclear,2010,0.0
Portugal,PRT,Nuclear,2010,0.0
Paraguay,PRY,Nuclear,2010,0.0
West Bank and Gaza,PSE,Nuclear,2010,0.0
Pacific island small states,PSS,Nuclear,2010,0.0
Post-demographic dividend,PST,Nuclear,2010,22.66
French Polynesia,PYF,Nuclear,2010,0.0
Qatar,QAT,Nuclear,2010,0.0
Romania,ROU,Nuclear,2010,19.17
Russian Federation,RUS,Nuclear,2010,16.45
Rwanda,RWA,Nuclear,2010,0.0
South Asia,SAS,Nuclear,2010,2.6
Saudi Arabia,SAU,Nuclear,2010,0.0
Sudan,SDN,Nuclear,2010,0.0
Senegal,SEN,Nuclear,2010,0.0
Singapore,SGP,Nuclear,2010,0.0
Solomon Islands,SLB,Nuclear,2010,0.0
Sierra Leone,SLE,Nuclear,2010,0.0
El Salvador,SLV,Nuclear,2010,0.0
San Marino,SMR,Nuclear,2010,0.0
Somalia,SOM,Nuclear,2010,0.0
Serbia,SRB,Nuclear,2010,0.0
Sub-Saharan Africa (excluding high income),SSA,Nuclear,2010,2.82
South Sudan,SSD,Nuclear,2010,0.0
Sub-Saharan Africa,SSF,Nuclear,2010,2.82
Small states,SST,Nuclear,2010,0.0
Sao Tome and Principe,STP,Nuclear,2010,0.0
Suriname,SUR,Nuclear,2010,0.0
Slovak Republic,SVK,Nuclear,2010,53.07
Slovenia,SVN,Nuclear,2010,34.8
Sweden,SWE,Nuclear,2010,38.95
Eswatini,SWZ,Nuclear,2010,0.0
Sint Maarten (Dutch part),SXM,Nuclear,2010,0.0
Seychelles,SYC,Nuclear,2010,0.0
Syrian Arab Republic,SYR,Nuclear,2010,0.0
Turks and Caicos Islands,TCA,Nuclear,2010,0.0
Chad,TCD,Nuclear,2010,0.0
East Asia & Pacific (IDA & IBRD countries),TEA,Nuclear,2010,1.53
Europe & Central Asia (IDA & IBRD countries),TEC,Nuclear,2010,14.1
Togo,TGO,Nuclear,2010,0.0
Thailand,THA,Nuclear,2010,0.0
Tajikistan,TJK,Nuclear,2010,0.0
Turkmenistan,TKM,Nuclear,2010,0.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Nuclear,2010,2.04
Timor-Leste,TLS,Nuclear,2010,0.0
Middle East & North Africa (IDA & IBRD countries),TMN,Nuclear,2010,0.0
Tonga,TON,Nuclear,2010,0.0
South Asia (IDA & IBRD),TSA,Nuclear,2010,2.6
Sub-Saharan Africa (IDA & IBRD countries),TSS,Nuclear,2010,2.82
Trinidad and Tobago,TTO,Nuclear,2010,0.0
Tunisia,TUN,Nuclear,2010,0.0
Turkiye,TUR,Nuclear,2010,0.0
Tuvalu,TUV,Nuclear,2010,0.0
Tanzania,TZA,Nuclear,2010,0.0
Uganda,UGA,Nuclear,2010,0.0
Ukraine,UKR,Nuclear,2010,47.21
Upper middle income,UMC,Nuclear,2010,4.0
Uruguay,URY,Nuclear,2010,0.0
United States,USA,Nuclear,2010,19.27
Uzbekistan,UZB,Nuclear,2010,0.0
St. Vincent and the Grenadines,VCT,Nuclear,2010,0.0
"Venezuela, RB",VEN,Nuclear,2010,0.0
British Virgin Islands,VGB,Nuclear,2010,0.0
Virgin Islands (U.S.),VIR,Nuclear,2010,0.0
Vietnam,VNM,Nuclear,2010,0.0
Vanuatu,VUT,Nuclear,2010,0.0
World,WLD,Nuclear,2010,12.79
Samoa,WSM,Nuclear,2010,0.0
Kosovo,XKX,Nuclear,2010,0.0
"Yemen, Rep.",YEM,Nuclear,2010,0.0
